timestamp,ecology,material,railroad_1line,big_market_raion,life_sq,floor,kitch_sq,healthcare_centers_raion,culture_objects_top_25_raion,build_count_block,build_count_frame,build_count_brick,build_count_monolith,build_count_foam,green_zone_km,railroad_station_avto_min,big_road1_km,university_km,office_km,prom_part_500,office_sqm_500,cafe_count_500_price_4000,trc_count_1500,mosque_count_1500,prom_part_2000,cafe_count_5000_price_high,mosque_count_5000,gdp_quart_growth,price_doc
2013-12-21,poor,c,no,no,41.0,3.0,5.0,1,0,59.0,0.0,206.0,4.0,0.0,0.410479992,1.755204903,0.535699944,0.763051826,1.465052179,0.0,0,0,0,0,14.47,0,0,1.3,7500000
2013-12-23,poor,c,no,no,33.0,4.0,6.0,4,0,81.0,0.0,205.0,9.0,0.0,0.383253515,3.2409133960000003,1.8138155740000002,0.587870409,0.19850837,0.0,14000,0,3,0,11.29,2,2,1.3,9600000
2013-12-23,poor,c,no,no,31.0,5.0,7.0,5,2,19.0,0.0,550.0,48.0,0.0,0.048585181,1.9713495630000002,0.702044955,1.548681131,0.224952277,2.69,33772,0,1,0,2.87,19,2,1.3,13700000
2013-12-23,nodata,b,no,no,34.554436599889044,13.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.183506282,11.93551068,0.47862310799999996,10.79661863,0.980816915,14.29,0,0,1,0,12.07,0,0,1.3,5747328
2013-12-23,excellent,b,no,no,23.0,9.0,7.0,3,0,47.0,0.0,288.0,3.0,0.0,0.5700224429999999,5.117399792,1.752597983,2.05096113,0.29801225,0.0,73286,0,5,0,11.76,6,1,1.3,1000000
2013-12-23,good,b,no,no,29.0,10.0,8.0,1,0,12.0,36.0,179.0,14.0,0.0,0.769659524,5.0728605380000005,2.485674521,6.561112483,3.4830407880000003,0.0,0,0,0,0,9.11,0,0,1.3,6800000
2013-12-23,poor,b,no,no,28.0,3.0,6.0,1,0,55.0,0.0,72.0,6.0,0.0,0.084373189,3.940503258,0.92180105,2.77364289,1.259289101,0.0,0,0,6,0,41.89,0,0,1.3,5700000
2013-12-23,excellent,b,no,no,28.0,8.0,6.0,0,0,53.0,0.0,114.0,5.0,0.0,0.47208768799999995,2.483385633,3.435304025,1.71866592,1.066312249,0.0,0,0,1,0,17.75,0,0,1.3,7100000
2013-12-23,excellent,b,no,no,45.0,11.0,9.0,3,0,4.0,0.0,75.0,3.0,0.0,0.56373719,1.0589947240000002,4.566512964,2.592777895,0.934036777,3.54,0,0,2,0,12.24,0,1,1.3,10300000
2013-12-23,good,f,no,no,44.0,7.0,9.0,4,0,49.0,0.0,98.0,7.0,0.0,0.08668192599999999,7.993116866,1.99951431,1.052437593,0.295824393,0.0,5000,0,3,0,4.54,0,0,1.3,10800000
2013-12-23,nodata,b,no,no,1.0,7.0,1.0,2,0,8.0,11.0,65.0,9.0,1.0,0.0,2.33391051,5.000642937,2.9704509339999996,1.494166981,4.04,0,0,1,0,14.02,0,0,1.3,4664000
2013-12-23,good,b,no,no,19.0,16.0,8.0,1,0,9.0,12.0,124.0,50.0,0.0,0.038322552999999995,3.809587751,1.250605833,9.380269048999999,0.654486143,0.0,0,0,9,0,8.01,1,0,1.3,6900000
2013-12-23,good,b,no,no,34.554436599889044,16.0,0.0,0,0,3.0,0.0,10.0,2.0,0.0,0.017572412,3.050726605,1.905125046,8.837248169,4.778766451,5.76,0,0,0,0,26.61,0,0,1.3,6611520
2013-12-23,nodata,b,no,no,47.15533988057789,7.0,1.0,0,0,31.595758923098675,-0.5349965094671173,70.11758719466877,2.2918896508418656,0.002533831796197493,0.2398887,5.247658988,2.990948408,13.38985884,4.476420999,2.83,0,0,1,0,1.62,0,0,1.3,7644305
2013-12-23,good,b,no,yes,39.0,8.0,7.0,1,0,53.0,0.0,3.0,8.0,0.0,0.20388789899999998,7.480421532,0.447152774,1.146926788,0.26897990000000005,0.0,6000,0,2,0,13.26,0,1,1.3,8500000
2013-12-23,satisfactory,b,no,no,44.0,13.0,10.0,0,0,58.0,0.0,18.0,14.0,0.0,0.16716123900000002,3.3478809210000002,0.981692208,3.100199716,1.448071745,0.0,0,0,6,0,18.2,0,0,1.3,12700000
2013-12-23,nodata,b,no,no,1.0,5.0,1.0,2,0,8.0,11.0,65.0,9.0,1.0,0.221561977,1.69333007,4.854494726,2.457986584,0.98012246,14.19,0,0,1,0,14.15,0,0,1.3,8248500
2013-12-23,nodata,b,no,no,50.0,8.0,1.0,0,0,31.32272274859271,-0.6148601389462456,70.11758719466877,2.1499781386367904,0.0001706093891197094,0.223434186,17.83837063,4.410395754,18.14852962,5.0853784630000005,4.36,0,0,0,0,4.99,0,0,1.3,3272351
2013-12-23,excellent,b,no,no,20.0,15.0,10.0,5,0,3.0,0.0,4.0,17.0,0.0,0.0,4.051200371,3.9587944260000003,2.995233007,1.195956917,0.0,0,0,13,0,5.18,0,0,1.3,6575000
2013-12-23,nodata,b,no,yes,1.0,9.0,1.0,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.035035251,10.38316121,2.257240227,11.47181731,4.322573923999999,1.6,0,0,0,0,11.87,0,1,1.3,5622775
2013-12-23,poor,b,no,no,30.0,7.0,7.0,0,0,24.0,0.0,0.0,3.0,0.0,0.143238212,7.176224116,0.418627504,5.018347185,0.150084727,0.0,112562,0,11,0,28.02,0,1,1.3,7800000
2013-12-23,good,b,no,no,80.0,4.0,1.0,1,0,14.0,25.0,73.0,9.0,0.0,0.33033107899999997,5.65805519,0.925548898,7.651449472,0.66885319,24.49,0,0,3,0,5.48,2,0,1.3,13152320
2013-12-23,excellent,f,no,no,19.0,6.0,9.0,0,0,25.0,0.0,0.0,1.0,0.0,0.385394781,6.549219762999999,2.245720733,0.34207028799999994,1.7457736419999998,0.0,0,0,5,0,0.46,0,0,1.3,2000000
2013-12-23,nodata,b,no,no,34.554436599889044,5.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.35232242700000005,7.411251662000001,2.3611224269999997,24.13244945,2.929821009,1.54,0,0,1,0,8.11,0,1,1.3,4445576
2013-12-23,nodata,e,no,no,34.554436599889044,3.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5594188170000001,0.779370386,0.27779309999999996,19.65727359,0.7042150290000001,0.0,0,0,0,0,9.93,0,1,1.3,5194980
2013-12-23,poor,b,no,no,20.0,5.0,5.0,3,0,111.0,0.0,254.0,3.0,0.0,0.564253484,5.267011673,1.3380835229999999,3.8750890669999998,1.949001103,0.0,0,0,5,0,1.9,0,0,1.3,4800000
2013-12-23,nodata,b,no,no,21.953533319200204,2.0,1.0,0,0,33.4524049097392,0.008076170990954236,70.11758719466877,3.256887933836376,0.0186037441643264,0.9918239179999999,21.76534329,0.46467934899999996,16.56924959,7.937007628,0.0,0,0,0,0,0.1,0,0,1.3,4219980
2013-12-23,poor,b,no,no,34.554436599889044,15.0,1.0,3,0,71.0,0.0,105.0,4.0,0.0,0.330045474,5.648936719,0.895480157,2.03244949,0.350299961,65.76,121183,0,6,0,21.79,2,1,1.3,11567550
2013-12-23,poor,b,no,no,37.0,3.0,8.0,1,0,58.0,0.0,61.0,0.0,0.0,0.284526262,4.733689673,1.73741067,1.7439433569999998,0.751947824,14.95,0,0,5,0,18.18,0,1,1.3,7000000
2013-12-23,good,b,no,no,40.0,2.0,10.0,2,0,4.0,0.0,25.0,1.0,0.0,0.058790234000000004,4.709478314,0.252112582,13.35105704,2.395036942,0.0,0,0,5,0,0.74,0,1,1.3,12000000
2013-12-24,satisfactory,b,no,no,29.0,5.0,5.0,2,0,208.0,61.0,125.0,49.0,11.0,0.28866036300000003,5.62315753,0.627720782,2.6670981119999997,0.655508459,0.0,0,0,3,0,23.63,3,0,1.3,6590000
2013-12-24,poor,c,no,no,39.0,5.0,9.0,1,0,16.0,0.0,134.0,0.0,0.0,0.796222995,2.273324505,0.02206775,1.776786318,0.341166811,7.46,20503,2,5,0,13.26,23,1,1.3,15300000
2013-12-24,excellent,b,no,no,23.0,3.0,7.0,2,3,99.0,1.0,664.0,33.0,0.0,0.022341126,3.688629773,1.7229271480000001,2.9114529239999998,0.043449923,0.0,67009,2,5,0,2.4,28,2,1.3,9000000
2013-12-24,nodata,b,no,no,25.0,4.0,5.0,1,0,25.0,97.0,254.0,18.0,0.0,0.306980776,3.98293431,1.9676293040000001,15.27138566,4.317841565,0.0,0,0,0,0,0.11,0,0,1.3,5000000
2013-12-24,poor,b,no,no,30.0,3.0,6.0,0,0,47.0,0.0,0.0,5.0,0.0,0.4191580070000001,6.606398058,1.001268867,5.266949338,1.194234361,0.0,0,0,12,0,12.49,0,1,1.3,7200000
2013-12-24,good,b,no,no,50.0,2.0,10.0,3,0,112.0,5.0,38.0,8.0,0.0,0.061086972,3.7237436410000004,0.550584183,3.851413763,0.9851697759999999,0.0,0,0,4,0,0.79,0,0,1.3,13000000
2013-12-24,good,b,no,no,37.0,7.0,8.0,1,0,4.0,0.0,0.0,4.0,0.0,0.209909493,3.322502313,1.621628354,7.060587282,3.446934736,0.0,0,0,4,0,7.95,0,0,1.3,7700000
2013-12-24,poor,c,no,no,27.0,5.0,5.0,2,0,108.0,0.0,105.0,4.0,0.0,0.415386721,3.7533209469999997,2.192495108,4.0766560830000005,0.46484991600000003,0.0,85000,0,2,0,10.47,0,0,1.3,1000000
2013-12-24,nodata,b,no,no,21.953533319200204,14.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.4632497370000001,9.217126643,0.8527221759999999,10.68351284,1.1440681540000002,9.06,0,0,1,0,12.31,0,0,1.3,3952320
2013-12-24,poor,c,no,no,15.0,1.0,9.0,0,0,24.0,0.0,147.0,2.0,0.0,1.194947805,3.313476857,0.699082375,5.1909519060000004,0.559643044,3.79,0,0,7,0,56.1,0,0,1.3,5200000
2013-12-24,good,c,no,no,19.0,7.0,8.0,1,0,49.0,0.0,147.0,5.0,0.0,0.05323214,4.979571391,1.968282572,2.847024826,0.784075095,6.38,0,0,4,0,10.36,0,2,1.3,7400000
2013-12-24,poor,f,no,no,19.0,9.0,5.0,3,0,111.0,0.0,254.0,3.0,0.0,0.721786392,4.881997815,0.741731343,4.175436067,0.689447664,4.07,0,0,1,0,15.78,0,0,1.3,5900000
2013-12-24,good,b,no,no,19.0,13.0,8.0,1,0,9.0,12.0,124.0,50.0,0.0,0.17390345399999999,2.173069946,0.578415597,8.187065207,0.828832672,0.0,0,0,6,0,9.93,1,0,1.3,6650000
2013-12-24,poor,c,no,no,41.0,14.0,9.0,2,0,82.0,0.0,175.0,5.0,0.0,0.5244713520000001,0.602180617,0.199292374,2.970915848,0.264995988,16.23,25613,0,5,0,25.35,0,1,1.3,10500000
2013-12-24,good,b,no,no,50.0,2.0,6.0,1,0,16.0,0.0,2.0,0.0,0.0,0.046335268,13.30844065,3.096211592,3.84790438,2.10696365,0.0,0,0,2,0,0.22,0,0,1.3,3000000
2013-12-24,nodata,b,no,no,21.953533319200204,13.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.183506282,11.93551068,0.47862310799999996,10.79661863,0.980816915,14.29,0,0,1,0,12.07,0,0,1.3,3776760
2013-12-24,poor,c,no,no,34.0,5.0,7.0,1,0,25.0,0.0,85.0,0.0,0.0,0.056926767999999996,4.241701935,0.753204669,2.094926901,1.160728354,0.0,0,0,2,0,6.7,1,1,1.3,4000000
2013-12-24,good,b,no,no,30.0,1.0,6.0,1,0,14.0,25.0,73.0,9.0,0.0,0.209303393,4.098458403,0.45142688799999997,7.767825992000001,0.10746597599999999,0.0,170000,0,10,0,5.12,2,0,1.3,7000000
2013-12-24,excellent,b,no,no,81.0,14.0,10.0,5,0,3.0,0.0,4.0,17.0,0.0,0.129560146,6.052756604,3.828837525,2.7488809339999998,0.634517095,0.0,0,0,4,0,7.1,0,0,1.3,12200000
2013-12-24,satisfactory,e,no,no,72.0,23.0,0.0,5,1,78.0,0.0,99.0,38.0,0.0,0.362677395,3.944411625,3.4727529710000002,2.755511822,1.326531603,0.0,0,0,1,0,13.93,1,2,1.3,10814500
2013-12-24,satisfactory,b,yes,no,21.953533319200204,8.0,0.0,0,0,55.0,0.0,28.0,12.0,0.0,0.481167694,4.944556905,0.57643715,4.952441961,0.83775953,4.07,0,0,3,0,21.76,0,0,1.3,3506036
2013-12-24,good,b,no,no,54.0,25.0,1.0,1,0,9.0,12.0,124.0,50.0,0.0,0.55797958,3.53296847,1.74485586,9.825594514,0.0,0.0,11000,0,10,0,7.03,1,0,1.3,8806753
2013-12-24,satisfactory,b,yes,no,24.0,7.0,5.0,4,0,17.0,0.0,155.0,58.0,0.0,0.169197089,3.4446256760000002,2.58320979,4.34745255,0.350708841,1.46,69950,0,3,0,12.01,1,0,1.3,6800000
2013-12-24,poor,b,no,no,30.0,12.0,6.0,3,0,9.0,47.0,71.0,13.0,0.0,0.09131872,4.527016557,1.525945981,6.455749493,0.60226149,0.0,0,0,6,0,18.65,0,1,1.3,7180000
2013-12-24,nodata,b,no,no,34.554436599889044,11.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.4632497370000001,9.217126643,0.8527221759999999,10.68351284,1.1440681540000002,9.06,0,0,1,0,12.31,0,0,1.3,5285070
2013-12-24,good,b,no,no,34.554436599889044,17.0,1.0,0,0,3.0,0.0,10.0,2.0,0.0,0.017572412,3.050726605,1.905125046,8.837248169,4.778766451,5.76,0,0,0,0,26.61,0,0,1.3,6530200
2013-12-24,good,b,no,no,32.0,14.0,9.0,3,0,13.0,83.0,114.0,18.0,0.0,0.8051275920000001,3.4248186169999997,2.7432970660000002,11.35552077,3.933611345,0.0,0,0,1,0,0.94,0,0,1.3,8200000
2013-12-24,good,b,no,no,21.953533319200204,7.0,1.0,0,0,3.0,0.0,10.0,2.0,0.0,1.4115132540000002,4.646475731000001,2.9474838389999998,9.179111971000001,5.017606592,0.0,0,0,0,0,13.19,0,0,1.3,4214650
2013-12-24,good,c,no,no,16.0,5.0,5.0,4,0,49.0,0.0,98.0,7.0,0.0,0.213828758,7.872865139,2.104187326,0.956537402,0.36614159399999996,0.0,5000,1,5,0,4.99,0,0,1.3,5800000
2013-12-25,excellent,e,no,no,21.953533319200204,1.0,1.0,3,0,47.0,0.0,288.0,3.0,0.0,0.587701514,4.542289154,0.45639108799999994,2.635594578,0.5150849279999999,81.68,0,0,4,0,33.61,4,1,1.3,2032627
2013-12-25,good,b,no,no,37.0,4.0,6.0,1,0,16.0,0.0,2.0,0.0,0.0,0.02976096,13.01137055,2.9268221939999997,4.20036178,2.3608990309999998,0.0,0,0,2,0,0.0,0,0,1.3,8400000
2013-12-25,good,f,no,no,27.0,5.0,11.0,1,0,72.0,0.0,22.0,7.0,0.0,0.33146596,4.551526957,0.599475832,4.2679451319999995,2.9440413519999997,0.0,0,0,2,0,0.46,0,0,1.3,8800000
2013-12-25,nodata,e,no,no,21.953533319200204,3.0,1.0,0,0,31.32272274859271,-0.6148601389462456,70.11758719466877,2.1499781386367904,0.0001706093891197094,0.198676778,18.00752332,4.458821783,18.51554533,5.354313001,2.78,0,0,0,0,5.42,0,0,1.3,2113637
2013-12-25,excellent,b,no,no,34.554436599889044,3.0,1.0,3,10,19.0,4.0,529.0,25.0,0.0,0.18908921399999998,5.1437978730000005,4.081282581,2.180439629,0.182194269,0.0,131844,4,25,0,0.0,26,2,1.3,4112500
2013-12-25,good,b,no,no,46.0,8.0,6.0,1,0,52.0,0.0,83.0,2.0,0.0,0.16845591199999999,3.169196261,0.956431238,5.246817786,1.457056925,0.0,0,0,2,0,2.54,0,1,1.3,9500000
2013-12-25,poor,c,no,no,19.0,4.0,8.0,2,0,72.0,0.0,160.0,0.0,0.0,0.150987975,3.3384975889999997,0.773426959,1.7052663419999998,0.5072400229999999,0.0,0,0,1,0,6.8,2,0,1.3,990000
2013-12-25,nodata,b,no,no,43.0,14.0,10.0,0,0,30.0,0.0,6.0,1.0,0.0,0.04364587599999999,5.498043506,2.331590967,4.524056035,1.001542353,0.0,0,0,1,0,16.51,0,0,1.3,10300000
2013-12-25,nodata,b,no,no,34.554436599889044,15.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.183506282,11.93551068,0.47862310799999996,10.79661863,0.980816915,14.29,0,0,1,0,12.07,0,0,1.3,5210124
2013-12-25,good,b,no,no,47.15533988057789,2.0,1.0,0,0,3.0,0.0,10.0,2.0,0.0,0.017572412,3.050726605,1.905125046,8.837248169,4.778766451,5.76,0,0,0,0,26.61,0,0,1.3,7528752
2013-12-25,good,b,no,no,21.953533319200204,15.0,0.0,0,0,3.0,0.0,10.0,2.0,0.0,0.017572412,3.050726605,1.905125046,8.837248169,4.778766451,5.76,0,0,0,0,26.61,0,0,1.3,4214650
2013-12-25,poor,e,no,no,18.0,24.0,9.0,2,0,45.0,0.0,26.0,2.0,0.0,0.844714495,4.901667048999999,1.1254566240000001,3.090309097,0.975404213,0.0,0,0,5,0,5.06,0,0,1.3,6200000
2013-12-25,good,b,no,no,34.554436599889044,10.0,0.0,0,0,3.0,0.0,10.0,2.0,0.0,0.017572412,3.050726605,1.905125046,8.837248169,4.778766451,5.76,0,0,0,0,26.61,0,0,1.3,6088302
2013-12-25,good,b,no,no,60.0,16.0,1.0,0,0,3.0,0.0,10.0,2.0,0.0,0.017572412,3.050726605,1.905125046,8.837248169,4.778766451,5.76,0,0,0,0,26.61,0,0,1.3,6145920
2013-12-25,poor,b,no,no,19.0,8.0,7.0,1,0,97.0,0.0,4.0,13.0,0.0,0.038436469,3.7731797210000004,0.053997357999999995,2.912226303,0.643745311,39.95,0,0,3,0,36.74,0,1,1.3,5275000
2013-12-25,good,f,no,no,25.0,5.0,5.0,0,0,191.0,0.0,51.0,0.0,0.0,0.017868039,4.880032945,3.120134732,1.377418504,1.1488719840000001,2.14,0,0,5,0,15.88,0,0,1.3,5500000
2013-12-25,good,b,no,no,44.0,22.0,1.0,1,0,14.0,25.0,73.0,9.0,0.0,0.33033107899999997,5.65805519,0.925548898,7.651449472,0.66885319,24.49,0,0,3,0,5.48,2,0,1.3,8963340
2013-12-25,satisfactory,b,no,no,35.0,9.0,6.0,1,0,64.0,1.0,225.0,8.0,0.0,0.21446122399999998,1.35634836,0.376093995,11.56541365,0.609914121,5.67,0,0,4,0,11.34,0,0,1.3,6700000
2013-12-25,poor,b,no,no,27.0,4.0,6.0,0,0,223.0,0.0,45.0,8.0,0.0,0.20457219,7.2118611339999985,0.94201644,2.15264882,0.6961171829999999,0.0,0,0,4,1,12.29,0,1,1.3,7400000
2013-12-25,poor,b,no,no,45.0,3.0,10.0,1,0,97.0,0.0,4.0,13.0,0.0,0.63554435,3.5509825160000004,0.163092454,1.817679159,0.590737741,22.18,0,2,8,0,17.62,0,1,1.3,10350000
2013-12-25,poor,f,no,yes,40.0,13.0,8.0,1,0,28.0,0.0,0.0,3.0,0.0,0.8413314390000001,6.861533926,1.246010641,3.825913532,1.627795831,9.18,0,0,9,0,6.16,0,0,1.3,12000000
2013-12-25,poor,b,no,no,27.0,3.0,6.0,3,0,112.0,5.0,38.0,8.0,0.0,0.013503858999999998,1.216961493,0.635850311,0.780754985,1.097993716,15.8,0,0,6,0,5.06,0,0,1.3,6300000
2013-12-25,satisfactory,f,no,no,28.0,5.0,5.0,0,0,223.0,0.0,45.0,8.0,0.0,0.221278988,7.734607696,2.618938104,2.368529052,1.095075431,0.0,0,0,4,0,7.85,1,2,1.3,6450000
2013-12-25,good,b,no,no,21.953533319200204,6.0,1.0,0,0,3.0,0.0,10.0,2.0,0.0,0.017572412,3.050726605,1.905125046,8.837248169,4.778766451,5.76,0,0,0,0,26.61,0,0,1.3,4214650
2013-12-25,good,b,no,no,29.0,8.0,8.0,2,0,4.0,0.0,25.0,1.0,0.0,0.023425462999999997,5.697123252000001,0.325521968,10.67454208,2.011451869,0.0,0,0,8,0,0.64,0,1,1.3,2000000
2013-12-25,nodata,e,no,no,64.0,9.0,1.0,0,0,31.32272274859271,-0.6148601389462456,70.11758719466877,2.1499781386367904,0.0001706093891197094,0.142926869,17.69799425,4.544916838,18.40280201,5.309768372,2.72,0,0,0,0,5.5,0,0,1.3,3947304
2013-12-25,poor,b,no,yes,19.0,4.0,8.0,1,0,28.0,0.0,0.0,3.0,0.0,0.129859324,9.021959428999999,0.47052008799999995,2.867413933,2.930930697,0.0,0,0,2,0,1.07,0,0,1.3,6200000
2013-12-25,good,b,no,no,34.0,5.0,10.0,1,0,173.0,19.0,245.0,116.0,1.0,0.141637542,2.84594967,1.772461115,14.60781961,4.122860706,0.0,0,0,4,0,4.83,0,1,1.3,9000000
2013-12-25,satisfactory,b,no,no,25.0,1.0,5.0,2,0,72.0,4.0,200.0,5.0,0.0,0.159044179,4.927815731,1.16149006,2.669399888,1.917466963,0.0,0,0,2,0,2.31,2,1,1.3,7650000
2013-12-26,poor,b,no,no,44.0,2.0,6.0,0,0,24.0,0.0,0.0,3.0,0.0,0.117763361,7.880802803,0.245839375,5.206234832,0.26591105,2.71,112562,0,11,0,31.85,0,1,1.3,8800000
2013-12-26,satisfactory,f,yes,no,19.0,2.0,9.0,2,0,72.0,4.0,200.0,5.0,0.0,0.081021363,2.8665958289999995,0.985299397,3.9815050160000003,1.0026908159999999,0.0,0,0,4,0,0.0,1,1,1.3,6750000
2013-12-26,good,b,no,no,1.0,15.0,1.0,1,0,9.0,12.0,124.0,50.0,0.0,0.55797958,3.53296847,1.74485586,9.825594514,0.0,0.0,11000,0,10,0,7.03,1,0,1.3,12927640
2013-12-26,excellent,b,no,no,32.0,17.0,9.0,3,1,70.0,1.0,296.0,19.0,0.0,0.298436329,0.56092492,0.857976768,1.8365682680000002,0.236578564,3.99,81303,0,16,0,19.26,6,1,1.3,12350000
2013-12-26,good,b,no,no,32.0,14.0,9.0,1,0,16.0,0.0,2.0,0.0,0.0,0.049783588,11.05215563,2.326808128,4.523308212,2.194744233,0.0,0,0,2,0,1.32,0,0,1.3,10200000
2013-12-26,nodata,e,no,no,47.15533988057789,4.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5594188170000001,0.779370386,0.27779309999999996,19.65727359,0.7042150290000001,0.0,0,0,0,0,9.93,0,1,1.3,7095788
2013-12-26,satisfactory,c,no,no,28.0,5.0,5.0,4,0,17.0,0.0,155.0,58.0,0.0,0.351092145,1.9084810980000002,1.997225742,4.831749373,0.9352743020000001,12.91,0,0,2,0,23.42,1,0,1.3,6600000
2013-12-26,excellent,c,no,no,19.0,8.0,5.0,1,0,104.0,0.0,215.0,7.0,0.0,0.310569245,4.182095745,3.555403998,2.6745841919999997,0.70680419,12.8,0,0,2,0,3.95,0,0,1.3,6450000
2013-12-26,nodata,b,no,no,28.0,6.0,7.0,3,0,26.0,0.0,33.0,10.0,0.0,0.212132563,7.703827326,1.5942508819999999,2.198582906,0.18694707600000002,0.0,25000,0,2,0,4.76,0,0,1.3,5320000
2013-12-26,satisfactory,f,no,no,22.0,7.0,7.0,1,0,34.0,0.0,11.0,47.0,0.0,0.158050681,6.69498086,0.8968001040000001,1.357142604,0.41625927700000004,0.0,18000,0,9,0,0.0,1,1,1.3,8850000
2013-12-26,good,b,no,no,19.0,1.0,8.0,3,0,112.0,5.0,38.0,8.0,0.0,0.082909568,3.485218826,0.144490061,4.1575195769999995,0.21253737399999997,0.0,26950,0,4,0,0.79,0,0,1.3,5800000
2013-12-26,good,b,no,no,31.0,1.0,6.0,0,0,191.0,0.0,51.0,0.0,0.0,0.076391954,5.172799518,4.257164629,0.837556113,0.6173828339999999,0.0,0,0,6,0,28.59,0,0,1.3,5500000
2013-12-26,good,b,no,no,21.953533319200204,7.0,1.0,0,0,3.0,0.0,10.0,2.0,0.0,0.017572412,3.050726605,1.905125046,8.837248169,4.778766451,5.76,0,0,0,0,26.61,0,0,1.3,4033260
2013-12-26,poor,b,no,no,30.0,7.0,5.0,2,0,45.0,0.0,26.0,2.0,0.0,0.6103436210000001,3.83551048,0.524816528,2.276375624,0.619462088,4.31,0,0,4,0,3.45,0,0,1.3,6850000
2013-12-26,satisfactory,b,no,no,19.0,16.0,8.0,3,0,26.0,7.0,170.0,7.0,0.0,0.301511359,7.65673026,1.189078394,3.06537155,1.526054043,37.89,0,0,1,0,25.14,1,1,1.3,7300000
2013-12-26,nodata,b,no,yes,21.953533319200204,15.0,1.0,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.611909519,12.48774809,2.116550326,10.06885212,4.350415893,18.07,0,0,0,0,8.11,0,1,1.3,3742816
2013-12-26,poor,b,no,no,34.0,17.0,12.0,1,0,97.0,0.0,4.0,13.0,0.0,0.789050844,2.797314873,0.065010092,1.260097086,0.640782518,3.09,0,2,7,0,20.45,0,1,1.3,2000000
2013-12-26,excellent,b,no,no,29.0,7.0,6.0,0,0,53.0,0.0,114.0,5.0,0.0,0.256853481,3.5145163239999997,3.4107656189999997,1.940301343,1.19904547,0.0,0,0,1,0,18.68,0,0,1.3,6500000
2013-12-26,nodata,c,no,no,20.0,4.0,8.0,0,0,31.32272274859271,-0.6148601389462456,70.11758719466877,2.1499781386367904,0.0001706093891197094,0.0,38.69192073,3.088887133,15.49297954,3.242714382,0.0,0,0,0,0,2.24,0,0,1.3,2029417
2013-12-26,poor,b,no,no,28.0,21.0,8.0,5,1,78.0,0.0,99.0,38.0,0.0,0.35688806799999995,3.373430092,0.110483501,1.58435684,0.36383433,0.0,3100,0,0,0,6.93,16,1,1.3,9550000
2013-12-26,satisfactory,b,no,no,39.0,4.0,7.0,3,0,50.0,1.0,16.0,9.0,0.0,0.207902692,4.705424729,2.073760744,9.699547519,0.956835962,0.0,0,0,4,0,8.51,1,0,1.3,1500000
2013-12-26,good,b,no,no,34.554436599889044,6.0,1.0,0,0,3.0,0.0,10.0,2.0,0.0,1.4115132540000002,4.646475731000001,2.9474838389999998,9.179111971000001,5.017606592,0.0,0,0,0,0,13.19,0,0,1.3,6145920
2013-12-26,nodata,b,no,yes,21.953533319200204,14.0,0.0,0,0,32.637640143543,-0.2302441597047171,73.97310103202413,2.833411080369868,0.011551673663205649,0.574535276,12.4119644,1.165004998,8.850613747,3.573869834,14.0,0,0,0,0,7.89,0,1,1.3,3720864
2013-12-26,good,b,yes,no,30.0,9.0,8.0,1,0,39.0,0.0,2.0,7.0,0.0,0.016793316000000003,0.604224224,1.284390981,1.521845624,1.098259444,5.82,0,0,7,0,27.42,0,1,1.3,7200000
2013-12-26,excellent,c,no,no,31.0,9.0,9.0,1,1,83.0,0.0,67.0,4.0,0.0,0.221108298,7.296630556,2.694204084,3.937204566,1.65657167,16.58,0,0,2,0,19.87,0,0,1.3,9350000
2013-12-26,good,b,no,no,18.0,12.0,8.0,1,0,9.0,12.0,124.0,50.0,0.0,0.17390345399999999,2.173069946,0.578415597,8.187065207,0.828832672,0.0,0,0,6,0,9.93,1,0,1.3,6660000
2013-12-26,poor,b,no,no,43.0,7.0,6.0,0,0,24.0,0.0,0.0,3.0,0.0,0.18003782899999998,8.285252391,0.9260589770000001,3.575302493,0.487131435,0.0,64160,0,11,0,14.83,0,1,1.3,8400000
2013-12-26,good,b,no,yes,34.0,3.0,6.0,1,0,53.0,0.0,3.0,8.0,0.0,0.25192748,7.706392864,0.367068054,4.198441394,1.1419943000000001,8.78,0,0,3,0,18.07,0,0,1.3,7800000
2013-12-26,excellent,c,no,yes,21.0,1.0,6.0,3,0,58.0,0.0,209.0,4.0,0.0,0.186566743,1.5808715930000001,2.9704840630000002,1.414631246,0.528813302,2.41,0,0,1,0,6.53,0,0,1.3,4550000
2013-12-27,excellent,b,no,no,46.0,18.0,10.0,5,0,3.0,0.0,4.0,17.0,0.0,0.11971168900000001,5.470437362,4.188349471,2.0642930880000003,0.587474037,0.0,0,0,8,0,5.1,0,0,1.3,12350000
